Country,NUTS code,RegionName,Infant mortality,Satisfaction with water quality,Uncollected sewage,"Sewage treatment, additional",Safety at night,Money Stolen,Assaulted/Mugged,Traffic deaths,Share of low-achieving 15 year olds in reading (level 1a or lower),Share of low-achieving 15 year olds in maths and science,Lower-secondary completion only,Early school leavers,Broadband at home,Digital skills above basic level,Online interaction with public authorities,Internet access,Freedom of media,Subjective health status,Standardised cancer death rate,Standardised heart disease death rate,Years of life lost due to air pollution,Index of positive emotions,Air pollution NO2,Air pollution Ozone (SOMO35),Air pollution pm2.5,Bathing water quality,Trust in the national government,Trust in the legal system,Trust in the police,Voiced opinion to public official,Female participation in regional assemblies,Institution quality index,Freedom over life choices,Job opportunities,Teenage pregnancy,"Young people not in education, employment or training (NEET)",Institutions corruption index (EQI),Institution impartiality index (EQI),Tolerance towards immigrants,Tolerance towards minorities,Tolerance towards  gay or lesbian people,Women treated with respect,Tertiary education attainment,Lifelong learning,Academic citations per 1000 persons ,gdp_per_capita_2022
FI,FI1D,Pohjois- ja Itä-Suomi,1.4,95.4367297572193,0.0,100.0,91.2984702252915,4.2940391775621976,0.8520588002917009,48,13.5445263169498,37.271180104622,9.8,8.733333333333333,93.22,46.9907687473817,86.12,95.3601132516469,96.3783423594307,66.7419779103492,52.51,48.06,9.536517840311378,80.7189965893695,5.463372970255675,1524.8108570990473,4.392283182831311,0.974025974025974,76.9455890933671,85.3323681593708,92.2979658696365,23.7338458370332,47.7777777777778,1.868,96.4808813123415,59.1795498954238,5.12112319466022,9.600000000000001,1.79,1.874,79.1036099491737,81.2839480202789,78.5858596746943,90.4907877028653,38.2,23.5,6.41825149675365,41500.0
FI,FI20,Åland,0.0,,0.0,100.0,,,,33,13.5445263169498,37.271180104622,16.5,,,,,,,,69.4,28.03,0.0,,0.3,2287.433333333333,3.9,1.0,,,,,26.6666666666667,2.492,,,5.3835800807537,,2.088,2.812,,,,,36.1,20.3,0.0,49700.0
FR,FR10,Ile-de-France,4.1,75.6582918418683,0.0,99.8244390800055,78.1447207164536,12.152343739562298,6.2784246318990995,24,20.9372500058188,42.3573201425003,16.6,6.066666666666667,94.19,33.4063954148224,85.07,94.139156144869,75.5973990657277,73.6734069770652,69.15,19.46,472.643672805955,73.5446161722784,22.176373599442492,3325.4862881915387,11.36754335775331,0.642857142857143,43.297621674684,60.2900089095172,83.6153859083293,22.0073434903993,50.2392344497608,0.103,76.8032250022537,41.1334010367784,3.88859030697733,9.266666666666667,-0.075,0.037,73.3360003942318,79.9867117943295,70.3909422562573,66.2419996444845,55.0,14.5,6.22401034343277,62900.0
FR,FRB0,Centre — Val de Loire,3.4,84.005666553559,0.0,99.899533111573,74.7361262289835,11.184858146629395,7.071227943262997,55,20.9372500058188,42.3573201425003,16.3,8.466666666666667,87.38,30.9910906821019,82.49,91.4583045563848,81.9127098404163,68.1794747604719,83.49,24.11,261.437908496732,75.2771108977511,7.746840124255857,4030.7598359067897,8.469662742109323,0.717391304347826,49.4906597071851,51.6875957423343,81.3755589738024,30.4144340206348,49.3506493506493,0.025,82.3596971805479,39.9367142872532,5.98281587686469,9.633333333333333,0.802,0.271,76.2421800757993,79.2799435813084,79.2436754951951,67.3109918818408,34.9,12.3,1.34349489092265,30900.0
FR,FRC1,Bourgogne,2.6,82.5597127735472,0.0,99.0594734190402,68.9679728965694,10.203372126673102,3.6311037444008036,71,20.9372500058188,42.3573201425003,17.9,8.266666666666667,80.83,29.75329134037,73.24,89.0310399207242,75.917346042699,64.2974324472756,83.97,25.81,198.01957172889806,73.1204486800192,8.804352419024763,4417.26250390288,7.626220674964187,0.846153846153846,43.1632665928253,56.9033884876434,82.7341991214894,28.7802642810695,50.0,0.374,86.7504773655393,38.384202758567,5.2096957014561,9.666666666666666,0.621,0.313,73.5954086917716,80.3306837256191,78.2908637882336,68.2716007443792,34.5,13.3,1.72167744162983,32500.0
FR,FRC2,Franche-Comté,3.5,82.5597127735472,0.0,98.008213733611,68.9679728965694,10.203372126673102,3.6311037444008036,58,20.9372500058188,42.3573201425003,15.2,7.599999999999999,87.44,29.75329134037,78.66,89.0310399207242,75.917346042699,67.960101132133,75.02,24.17,206.16525301247984,73.1204486800192,9.408665373112695,4915.563939891719,7.740326151476093,0.806451612903226,43.1632665928253,56.9033884876434,82.7341991214894,28.7802642810695,50.0,0.222,86.7504773655393,38.384202758567,4.79493107286583,9.833333333333334,0.511,0.675,73.5954086917716,80.3306837256191,78.2908637882336,68.2716007443792,36.8,12.5,2.16131062137936,29300.0
FR,FRD1,Basse-Normandie,3.0,72.3039776640821,0.0,99.5861057982481,73.8037000639514,13.543290441147903,6.103292497498799,51,20.9372500058188,42.3573201425003,18.0,6.8999999999999995,84.91,30.0973215299058,80.01,91.7198099100568,74.4790783855205,70.01752718829,83.68,24.92,277.7686660674806,73.3053315102573,7.8189848388430025,3424.2165456763046,8.724886996568896,0.65891472868217,48.4338935613959,62.7033841646374,85.3555508726358,28.2334839099641,48.0392156862745,0.475,86.1601425592952,44.8228278666354,5.26057375324402,9.4,0.776,0.403,62.8543757899469,80.099818559837,70.3488308832445,59.9017439537,33.8,13.8,1.1095457157541,30000.0
FR,FRD2,Haute-Normandie,3.3,72.3039776640821,0.0,99.4567227647524,73.8037000639514,13.543290441147903,6.103292497498799,44,20.9372500058188,42.3573201425003,17.4,9.299999999999999,84.82,30.0973215299058,76.56,91.7198099100568,74.4790783855205,63.765896234417,93.47,30.62,363.0783012184236,73.3053315102573,10.629722712617168,3406.97117186691,9.911146017231438,0.741935483870968,48.4338935613959,62.7033841646374,85.3555508726358,28.2334839099641,48.0392156862745,0.229,86.1601425592952,44.8228278666354,5.47202797202797,13.033333333333333,0.596,0.395,62.8543757899469,80.099818559837,70.3488308832445,59.9017439537,35.4,12.6,1.32506915232974,33600.0
FR,FRE1,Nord-Pas de Calais,2.8,79.3128623339453,0.0,98.9501025672413,73.4134336088808,11.666469980516496,6.592757182064005,35,20.9372500058188,42.3573201425003,19.8,11.033333333333333,88.4,30.8846895925548,79.11,90.6733655251306,71.575396190996,64.5918285255526,103.59,33.36,480.036683059131,73.8009395510252,13.178545457662112,2989.6642501819806,11.446768329149508,0.297297297297297,39.9707629763233,61.1604181320234,83.5702856524761,25.400912480435,48.2352941176471,0.768,76.0646828921969,32.3574851573306,8.72636920175425,14.566666666666668,0.376,0.147,74.7439789851754,79.7943362195123,77.1928343188006,63.4422328776661,34.6,11.1,1.83147726931934,31600.0
FR,FRE2,Picardie,3.6,79.3128623339453,0.0,99.5219963278619,73.4134336088808,11.666469980516496,6.592757182064005,59,20.9372500058188,42.3573201425003,21.3,10.333333333333334,84.45,30.8846895925548,76.18,90.6733655251306,71.575396190996,61.2232856061068,90.85,30.89,386.85094483484653,73.8009395510252,11.02076956646649,3503.938705263053,10.18978838761242,0.538461538461538,39.9707629763233,61.1604181320234,83.5702856524761,25.400912480435,48.2352941176471,0.291,76.0646828921969,32.3574851573306,7.20872304976823,11.766666666666666,0.222,0.052,74.7439789851754,79.7943362195123,77.1928343188006,63.4422328776661,31.8,11.0,1.28988650216959,29000.0
FR,FRF1,Alsace,3.8,81.5586053545884,0.0,99.6841174906554,71.2051150446341,11.892508349933806,5.087083911993503,37,20.9372500058188,42.3573201425003,16.3,8.000000000000002,89.51,31.2322664850755,80.6,90.7381834832886,81.4912669481335,67.3434541121414,72.27,21.65,347.69799325485536,74.8377949578729,14.771543759449017,4643.316329703649,9.674796159660934,0.791666666666667,47.5254028578051,55.1338563905722,84.1396485995864,30.350924293858,48.5207100591716,0.625,83.2791519613321,35.824807026989,4.63678516228748,9.233333333333334,0.518,0.485,70.3668831273643,75.8204630071294,80.1900355010529,72.8389724411927,40.5,13.4,3.99817854352316,34900.0
FR,FRF2,Champagne-Ardenne,3.7,81.5586053545884,0.0,99.889746087268,71.2051150446341,11.892508349933806,5.087083911993503,60,20.9372500058188,42.3573201425003,19.7,10.1,85.46,31.2322664850755,72.25,90.7381834832886,81.4912669481335,60.0423057233193,90.55,29.45,283.4852199525646,74.8377949578729,10.077326319815283,3909.8036779563186,8.81004820604445,0.869565217391304,47.5254028578051,55.1338563905722,84.1396485995864,30.350924293858,48.5207100591716,0.299,83.2791519613321,35.824807026989,7.73659589780497,13.466666666666667,0.388,-0.076,70.3668831273643,75.8204630071294,80.1900355010529,72.8389724411927,28.9,11.3,1.18958268943903,34300.0
FR,FRF3,Lorraine,3.7,81.5586053545884,0.0,99.2037856043668,71.2051150446341,11.892508349933806,5.087083911993503,39,20.9372500058188,42.3573201425003,20.0,9.066666666666666,88.12,31.2322664850755,79.95,90.7381834832886,81.4912669481335,62.9594142128341,84.37,26.28,240.98448891716006,74.8377949578729,10.7791303355026,4120.152355949588,8.217683572279038,0.761904761904762,47.5254028578051,55.1338563905722,84.1396485995864,30.350924293858,48.5207100591716,0.317,83.2791519613321,35.824807026989,5.2829285083584,11.066666666666668,0.516,0.185,70.3668831273643,75.8204630071294,80.1900355010529,72.8389724411927,30.3,11.6,2.49854155650001,28200.0
FR,FRG0,Pays de la Loire,3.0,82.2438850070573,0.0,99.3732390339863,77.8522883675316,8.301198756910395,2.254453365110095,42,20.9372500058188,42.3573201425003,13.3,7.566666666666666,87.82,31.1471456134377,83.24,88.7963914770627,79.3617338876934,70.205389570999,79.02,22.12,291.16588433051567,73.2455375724114,6.938673306350674,3714.5724795990545,8.880981142098987,0.82843137254902,40.2488877174788,57.7418002728279,86.6520832960976,26.1312374969864,48.3870967741936,0.558,87.1700017909585,50.3438453741373,5.23603380746238,8.6,0.956,0.709,72.309702176116,82.7694389968367,76.3725482114228,71.0579092174609,40.0,14.5,1.7492359424916,35000.0
FR,FRH0,Bretagne,3.1,84.1655514221738,0.0,99.4911092679434,76.1779953956731,8.589049228571696,3.738010724026296,43,20.9372500058188,42.3573201425003,12.3,4.8999999999999995,86.3,30.6080467597322,80.99,89.2763556607954,79.5730080611336,72.0327192121788,84.2,23.42,266.7142071332032,75.3173418889914,6.508069201853468,3366.5234117094146,8.564664573057659,0.826235093696763,46.4715907652834,65.3995620781994,83.5554033079604,20.9435474809082,48.1927710843374,0.507,78.8721641203178,42.1733601062724,3.96736646602942,8.566666666666668,1.061,0.755,73.1829530410714,80.9387600178484,77.1106626487301,72.8693215127725,42.1,12.9,2.76363438959365,33400.0
FR,FRI1,Aquitaine,2.8,86.0891944096614,0.0,75.733453847165,74.9461492946819,11.433587454509293,5.698740874041803,54,20.9372500058188,42.3573201425003,13.1,6.633333333333333,89.13,30.6931676313699,84.28,91.7071003568159,76.9219872406299,64.2169350688528,82.78,23.61,251.52746957204786,72.5078009613837,8.454676953662311,3823.530834537756,8.344655130129626,0.815668202764977,56.7056719915162,60.6422021547404,84.5402827789891,24.5682843460029,48.6338797814208,0.62,82.5358750576317,39.2944906560204,4.94678913931939,9.9,0.731,0.763,69.5095990179715,82.9043463336669,72.8261371521051,72.4347572542502,41.2,16.7,2.58207722774827,33700.0
FR,FRI2,Limousin,4.5,86.0891944096614,0.0,98.2890757032229,74.9461492946819,11.433587454509293,5.698740874041803,77,20.9372500058188,42.3573201425003,15.3,7.4,75.28,30.6931676313699,65.41,91.7071003568159,76.9219872406299,62.1252028931137,79.79,25.96,178.55631065719498,72.5078009613837,7.126891324369602,4061.869125430287,7.356114014361469,0.849315068493151,56.7056719915162,60.6422021547404,84.5402827789891,24.5682843460029,48.6338797814208,0.197,82.5358750576317,39.2944906560204,5.20307132754092,10.433333333333335,0.904,0.569,69.5095990179715,82.9043463336669,72.8261371521051,72.4347572542502,35.9,13.8,1.39490744797072,28400.0
FR,FRI3,Poitou-Charentes,3.5,86.0891944096614,0.0,99.8320453881027,74.9461492946819,11.433587454509293,5.698740874041803,55,20.9372500058188,42.3573201425003,15.9,8.033333333333333,86.9,30.6931676313699,82.12,91.7071003568159,76.9219872406299,65.5233797042166,86.99,24.15,259.51965271551927,72.5078009613837,6.64406838953005,3761.0412299246673,8.435955593665444,0.638461538461538,56.7056719915162,60.6422021547404,84.5402827789891,24.5682843460029,48.6338797814208,0.555,82.5358750576317,39.2944906560204,5.64460198813285,13.266666666666667,0.599,0.444,69.5095990179715,82.9043463336669,72.8261371521051,72.4347572542502,36.8,11.2,1.21171469150786,31500.0
FR,FRJ1,Languedoc-Roussillon,2.8,76.9250492611114,0.0,72.0210610666165,73.972851639973,11.821383220644407,5.299989717967193,58,20.9372500058188,42.3573201425003,19.1,8.766666666666666,86.58,30.2675632731813,80.58,80.122050597494,81.6834207590154,67.5528615162884,83.85,25.1,180.3781179022919,74.9324219543035,11.005571546351577,5351.5560227111755,7.390123770942329,0.821538461538462,42.7970643657414,59.7470513166104,81.762983525116,32.2596645715348,46.2025316455696,0.162,81.5757241672176,41.4385112301758,6.62108152357105,11.566666666666668,0.238,0.178,72.8968489612255,82.6386614494809,82.0080849109572,52.5524022537344,37.6,11.1,4.60951424138506,29100.0
FR,FRJ2,Midi-Pyrénées,3.1,76.9250492611114,0.0,75.5446227889336,73.972851639973,11.821383220644407,5.299989717967193,60,20.9372500058188,42.3573201425003,12.8,6.266666666666667,84.11,30.2675632731813,83.01,80.122050597494,81.6834207590154,68.172813364615,73.57,20.11,250.54790819284383,74.9324219543035,9.185923281939486,4303.697928381466,8.321525921423333,0.661538461538462,42.7970643657414,59.7470513166104,81.762983525116,32.2596645715348,46.2025316455696,0.505,81.5757241672176,41.4385112301758,5.00328269679201,9.1,0.561,0.561,72.8968489612255,82.6386614494809,82.0080849109572,52.5524022537344,44.3,14.6,4.07814971363079,33700.0
FR,FRK1,Auvergne,4.5,85.1037442707616,0.0,99.884477702794,74.4201859147593,13.362285436845397,6.712273914085998,55,20.9372500058188,42.3573201425003,15.7,8.433333333333334,84.68,31.2429065940302,76.58,92.7368042546632,73.1612413669737,63.0916231804534,78.67,26.57,159.52978313566538,72.2645256155957,8.749695224572113,4600.0404927647505,7.083591979951292,0.709677419354839,41.2386654274996,54.9098220446421,80.9789748394549,31.1978562570629,46.078431372549,0.585,79.0504125521255,39.9419232592141,5.65670850273997,9.1,0.76,0.61,67.7518367192722,76.3040295598906,79.1285488621693,66.7391452918614,33.8,12.8,2.17689819104378,31200.0
FR,FRK2,Rhône-Alpes,3.2,85.1037442707616,0.0,87.7221426759069,74.4201859147593,13.362285436845397,6.712273914085998,41,20.9372500058188,42.3573201425003,12.6,7.5,88.77,31.2429065940302,79.5,92.7368042546632,73.1612413669737,68.4978684034805,67.74,18.02,317.9844704902573,72.2645256155957,13.277077347491153,4876.814636834028,9.247881471139362,0.762331838565022,41.2386654274996,54.9098220446421,80.9789748394549,31.1978562570629,46.078431372549,0.241,79.0504125521255,39.9419232592141,3.33728431524949,9.433333333333335,0.648,0.475,67.7518367192722,76.3040295598906,79.1285488621693,66.7391452918614,46.8,15.4,3.95824763808491,38200.0
FR,FRL0,Provence-Alpes-Côte d’Azur,3.1,82.9596983034721,0.0,55.6380580838549,72.9191979587989,7.969949021627102,5.526346434410996,56,20.9372500058188,42.3573201425003,17.5,7.733333333333332,88.45,31.3705879014868,79.66,94.279883030554,77.0411454901708,66.5219015655188,73.45,22.51,332.0421353844618,73.6655015358541,15.813168931709637,6481.837446466395,9.438767568128549,0.713995943204868,54.5844247888701,59.9431945465459,84.2489336810914,24.8215502906116,46.3414634146341,0.4,84.3370234391044,39.0386246175217,4.62405642340212,11.666666666666666,-0.101,0.039,72.8015278676174,84.9855584225424,75.2630584259104,69.6398113902718,41.9,12.6,3.01670020982382,39800.0
FR,FRM0,Corse,2.6,82.0951307280119,0.0,37.1271411770202,78.3269234561525,10.945548255496902,5.599685350362705,84,20.9372500058188,42.3573201425003,27.6,,75.11,26.6392861196232,83.37,85.2982457698098,76.1495028799162,59.5227205921305,71.68,23.7,159.00995555024417,70.3074004150807,7.638315755928016,5767.9571847154375,7.114947267784052,0.8125,45.0621908874205,63.8513647686272,80.5471316838364,24.1729273214849,50.7936507936508,0.352,83.1794665016221,33.2774892729898,1.80353492845978,18.8,-0.098,0.99,66.6940663468424,86.2322504267826,73.2164095932932,68.164384941089,32.2,7.0,0.722086412790698,29100.0
FR,FRY1,Guadeloupe,9.7,,0.0,78.5197609353721,,,,159,20.9372500058188,42.3573201425003,34.4,13.25,75.37,29.6327034388832,74.04,,,,56.47,25.77,,,,,,0.703125,,,,,48.780487804878,-1.204,,,11.7989803350328,18.4,-1.174,-0.381,,,,,24.2,6.0,0.326001306914601,25300.0
FR,FRY2,Martinique,9.1,,0.0,68.35360208254,,,,81,20.9372500058188,42.3573201425003,29.1,13.350000000000001,85.81,29.6327034388832,74.87,,,,66.75,30.84,,,,,,0.645161290322581,,,,,45.0980392156863,-0.839,,,12.4508519003932,18.033333333333335,-0.565,-0.043,,,,,29.3,9.6,0.196016690690855,27000.0
FR,FRY3,Guyane,8.0,,0.0,0.0,,,,120,20.9372500058188,42.3573201425003,48.5,26.03333333333333,79.16,29.6327034388832,78.02,,,,56.24,46.99,,,,,,0.0909090909090909,,,,,40.0,-1.508,,,69.2136124901072,28.333333333333332,-0.894,-0.347,,,,,22.0,6.6,0.598638794385965,15600.0
FR,FRY4,La Réunion,6.4,,0.0,79.0932190898113,,,,48,20.9372500058188,42.3573201425003,38.2,13.966666666666667,87.39,29.6327034388832,72.86,,,,65.86,33.34,,,,,,0.782608695652174,,,,,53.3333333333333,0.285,,,22.9790098525182,21.8,-0.579,0.328,,,,,24.0,8.5,0.481784750233561,24500.0
FR,FRY5,Mayotte,8.8,,38.0833792015459,0.603897238094519,,,,42,20.9372500058188,42.3573201425003,,14.3,83.55,29.6327034388832,74.17,,,,67.7,68.42,,,,,,0.285714285714286,,,,,50.0,-1.968,,,71.7838419142358,20.8,-1.511,0.13,,,,,24.8,8.0,,11500.0
HR,HR02,Panonska Hrvatska,3.9,75.4413955431572,9.15686067575708,17.9721695525984,81.0170262679496,8.390529330242302,4.2071794917486045,88,21.5788403061098,58.5398072313753,17.5,2.9333333333333336,86.06,30.2017755054613,45.05,86.5145985752422,55.0529755515816,62.7678472563225,105.62,71.97,1057.7531725059532,65.7507650706782,11.739124894082344,4953.445313733375,16.023783077288908,0.5,25.7698240690653,23.3164475767567,77.3387450779665,21.7772396896141,28.1456953642384,-0.746,67.3413652616287,26.0160377820889,9.6273175134444,16.1,-1.284,-1.064,31.2475041277229,49.0846132528735,26.4274261844486,56.7057560412446,17.2,3.2,,11000.0
HR,HR03,Jadranska Hrvatska,4.2,83.3907939353736,11.7642334724812,0.200849709340641,85.2710900256508,4.635883122487996,1.4969911175990944,92,21.5788403061098,58.5398072313753,9.2,1.6333333333333335,87.38,31.6582430862189,47.4,91.2148305420565,48.3499649978209,62.7678472563225,99.29,54.76,625.2692709943287,69.4837346731793,10.537707308635412,6110.99156806952,11.423374884483742,0.984496124031008,28.1808427899048,24.5307286979349,80.2137984208915,16.6588698020202,29.9270072992701,-0.789,62.8431584328477,36.848069023775,3.04020181765258,12.833333333333334,-0.798,-0.855,39.5163339241017,52.9169125600299,36.0528887058275,59.6382054013626,24.9,4.5,,16800.0
HR,HR05,Grad Zagreb,2.2,69.2453813018285,0.0,0.0,75.9596772704092,10.980449737462394,7.228171198501002,31,21.5788403061098,58.5398072313753,5.3,2.7,86.06,30.2017755054613,45.05,97.1236820691879,72.2263312569559,62.7678472563225,105.62,71.97,1215.6161939124997,69.83427546787,18.7,5134.266666666666,17.7,0.0526315789473684,40.392783727251,35.5421553010685,74.4702150596463,18.3527060905834,39.5833333333333,-1.24,62.0891958530026,58.3292762396305,3.13127732482571,6.833333333333333,-1.189,-1.424,56.0593969547258,68.0493880162554,55.8003885445478,55.3047109661338,43.8,7.2,1.49324912864987,31900.0
HR,HR06,Sjeverna Hrvatska,4.6,75.1242916194318,2.6771886682567,16.5044926091297,84.3304786271196,11.891277517433906,4.1860467416927065,60,21.5788403061098,58.5398072313753,15.6,2.6666666666666665,86.06,30.2017755054613,45.05,92.0975170705038,57.5071168160039,62.7678472563225,105.62,71.97,897.3922779382418,70.6670692030243,11.354030302372216,5128.31025460866,14.291200657299425,,34.7473382047639,18.8646950954727,80.7165487225029,19.4896631850588,28.7179487179487,-0.565,62.6558355334711,48.1731268063183,11.0443712458826,10.799999999999999,-0.973,-0.353,39.6921205379478,59.0092800272155,32.7282399817196,63.6360671004347,20.3,3.5,2.2535,14100.0
HU,HU11,Budapest,1.7,88.6478951198455,0.0,96.62,71.8122238317913,5.812347669174898,3.1937846561631034,25,25.2739441508484,49.2741326494473,3.8,4.733333333333334,95.62,22.6884203569068,88.8,94.7875903668786,37.1334464668663,67.9558813541153,112.77,78.48,1318.4539843668774,72.7371214426485,25.800000000000004,4367.3,15.7,,34.7916990812971,47.4976008681061,73.1864841653967,22.8284263862794,18.1818181818182,-1.177,74.6077070807476,60.9076770056972,5.89025819918223,6.033333333333334,-1.398,-0.713,51.7107637940246,66.1776846089829,56.8253555673869,58.7769199985058,55.9,8.3,5.38275306438258,36300.0
HU,HU12,Pest,1.9,83.2368099462274,0.0,73.4270212754562,74.0972968365459,4.2896487352595045,3.764121230732698,50,25.2739441508484,49.2741326494473,10.4,10.233333333333334,93.62,22.2138664904164,74.93,93.463728481457,40.5410638404442,67.9558813541153,129.9,99.16,1111.2656164399625,70.4085915001674,16.6,4500.900000000001,14.0,0.44,44.5491015279806,39.970574250249,73.8809804396434,23.4392975452004,22.7272727272727,-1.116,78.6240931132085,51.7683215349724,11.789141118652,7.833333333333335,-1.431,-0.541,50.1507914459425,72.0965513360396,49.5905644833443,67.3874839036491,32.6,6.8,0.360362512131305,15000.0
HU,HU21,Közép-Dunántúl,4.2,83.9061507418053,0.0,82.2879446009603,77.6024172305769,6.654045434798405,1.540082764265506,75,25.2739441508484,49.2741326494473,13.2,11.333333333333334,92.1,21.8532055518837,73.02,87.8763157920878,46.0293548341363,65.5942384919186,140.73,106.28,982.4218085930269,63.9249731934698,12.349500950121458,4566.467172638726,12.895553696029136,0.739130434782609,46.1683296274741,43.320445857959,77.2479587004378,20.7829729504284,16.9811320754717,-0.874,79.8817649735981,53.0059547800995,13.3401341860556,8.466666666666667,-1.055,-0.624,40.2643043353142,63.17108082585,47.7734306065818,69.2919036988631,22.7,7.0,0.714710158754129,16200.0
HU,HU22,Nyugat-Dunántúl,3.3,89.0870405327378,0.0,75.1260167298574,75.9315252845188,6.831523659053701,3.640907706414197,54,25.2739441508484,49.2741326494473,10.4,6.533333333333334,91.89,21.8033773959022,71.92,89.0893895645974,48.8027792903866,65.5942384919186,123.77,95.82,974.6552405301032,69.1983907663573,11.215246363141816,4866.09181471514,12.815611445166335,0.555555555555556,41.2366492293223,41.3667370745856,73.5930029120869,20.9873697774877,9.80392156862745,-0.986,72.3570045737193,50.6810075615535,9.1636551368095,6.266666666666667,-1.196,-1.07,48.5504773083937,65.8326553804825,41.3377620586873,61.3578026570868,22.9,6.4,0.463416011049055,15600.0
HU,HU23,Dél-Dunántúl,2.9,70.7211705340548,0.0,63.9424472147037,80.9482194693447,5.4411672200805015,2.656141906249303,73,25.2739441508484,49.2741326494473,17.5,15.266666666666667,89.03,21.1247653668209,66.93,90.4641200674246,43.6968041721893,65.5942384919186,143.7,98.91,1018.2613081490445,68.5141755896454,11.03581190119572,4623.226746498421,13.225339247206536,0.72,41.7326118371789,52.7808128368564,78.3280565625534,15.9480905801983,10.4166666666667,-1.096,84.5858876382385,37.8161909875225,19.9009712435727,12.666666666666666,-1.209,-1.071,43.0366246309687,74.2181470891451,47.3645467252823,67.3948451588774,22.0,10.6,1.2145081371353,12000.0
HU,HU31,Észak-Magyarország,4.7,75.8408065431445,0.0,68.0196292764008,68.8528458622856,4.4864613563569975,3.388809423122396,56,25.2739441508484,49.2741326494473,20.6,22.233333333333334,86.26,20.4675082617317,64.66,86.238249701578,53.3550355455538,61.6170391856283,147.6,129.75,1450.1651427536997,62.9248793252768,12.70332813028346,4200.720981491363,16.813405253827998,0.357142857142857,44.4086483480821,48.0433743897563,64.5551920598875,33.5494395410652,11.864406779661,-1.147,71.5675850292254,37.8588788522682,43.128905981732,17.3,-1.492,-1.009,36.170510304469,71.549398807175,30.7699210477261,61.2642785654189,19.9,8.5,0.358730068954458,11400.0
HU,HU32,Észak-Alföld,4.5,80.7100302265278,0.0,82.3176940790791,66.717524271027,10.920719755515094,2.4392869195084046,64,25.2739441508484,49.2741326494473,19.2,16.333333333333332,88.04,20.8898612029081,63.69,91.5358150472478,39.1288521905047,61.6170391856283,142.37,118.43,1199.1139154800114,64.6277391676716,14.119672977636554,3973.778091305262,14.694740736839876,0.384615384615385,33.6675011976876,48.6207089422981,68.6403972570934,18.1700436125545,14.7058823529412,-1.095,72.6069657604114,37.8290588962096,31.9159888808813,16.7,-1.587,-1.497,33.8610970576242,62.1754328125301,33.2275963616675,56.124927532916,20.6,8.2,1.38087260059994,11400.0
HU,HU33,Dél-Alföld,3.2,75.6070657519713,0.0,42.5856216522574,72.9904513542795,10.4819304489059,3.1229594205583027,69,25.2739441508484,49.2741326494473,14.0,10.800000000000002,86.72,20.5766556510245,69.45,93.5220509119909,47.9500085814602,61.6170391856283,137.49,115.55,1032.1573662364963,59.8528101030461,13.970836834171962,4321.338619384982,13.346143098549001,0.28,42.039401572607,41.3079422526657,73.2669853039611,30.9451893671638,14.7540983606557,-1.018,71.6403709146858,36.6105236119458,13.6899395639253,9.533333333333333,-1.368,-1.019,36.5333678867463,66.9298439586739,33.8535375490818,70.2822864501412,22.8,8.3,2.15498370216111,12700.0
IE,IE04,Northern and Western,3.9,84.9866851090607,0.0,60.2586296048221,78.5563291769195,6.9420945664816,2.2750572302952037,42,11.7993493363122,40.4078781854713,13.6,3.7,92.88,39.4901681842528,92.41,88.6062371823656,85.1328660542307,81.2021450645956,61.58,30.75,70.53194954269769,78.1973733779182,5.076283769509071,2184.1767582568973,6.164602094171706,0.711864406779661,64.3878527614851,66.6534295846986,73.1799317334425,28.0104866275779,27.8026905829596,1.034,90.2973982632232,58.6748391195153,3.13159746657284,9.866666666666665,1.116,0.748,90.3739540662739,88.3784332267729,78.7522979997833,80.4870281897303,49.5,10.9,4.32101552389706,44400.0
IE,IE05,Southern,3.7,86.0263409052248,0.0,50.0979238876826,74.6000904978156,6.100403993977096,5.415270632406404,26,11.7993493363122,40.4078781854713,12.8,4.7,90.78,38.5973026245313,91.0,88.3813996435805,82.3833418400962,81.2021450645956,66.51,33.29,132.99022960371994,77.7086540867134,6.476355119471926,2401.300376118265,7.364581098556191,0.896551724137931,67.2089756832489,69.6600957167685,77.39245959777,26.6849687383749,27.8026905829596,1.208,89.7881136806959,61.8268804117564,4.2837559972584,8.533333333333333,1.258,0.893,85.5578754038889,85.7706631387648,78.8297486254292,86.6264449011048,50.2,10.9,4.97247279655808,120300.0
IE,IE06,Eastern and Midland,2.6,83.5352961122922,0.0,90.4305682881102,77.0871550714122,6.932770313128302,4.2418557943486945,23,11.7993493363122,40.4078781854713,11.2,3.9333333333333336,95.22,40.4850755222282,90.89,94.2190750302894,82.1357996280558,81.2021450645956,65.78,29.42,108.0844693612685,75.6880836338081,10.894494704068457,1576.7783112889344,6.955131543570696,0.67741935483871,62.531002831586,66.2475978827423,83.3668914726469,25.694373437176,27.8026905829596,1.032,87.3917340862862,56.6083966849592,5.05258816250773,8.766666666666667,0.641,0.948,85.4207376579449,89.0929959007326,77.0754544561957,81.7557458238444,56.9,12.6,6.89465362976743,104100.0
